Title,Price,Description,Url,Image
Mark Cross,$1570,Silver Baby Laura Bag,https://www.ssense.com/en-ch/women/product/mark-cross/silver-baby-laura-bag/3690989,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Bottega Veneta,$1850,Tan Chain Knot Clutch,https://www.ssense.com/en-ch/women/product/bottega-veneta/tan-chain-knot-clutch/3982741,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Nike,$205,Black Shox TL Sneakers,https://www.ssense.com/en-ch/women/product/nike/black-shox-tl-sneakers/3933311,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Nike,$210,White Shox TL Sneakers,https://www.ssense.com/en-ch/women/product/nike/white-shox-tl-sneakers/3761409,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Nike,$215,Black Air Max 720 Sneakers,https://www.ssense.com/en-ch/women/product/nike/black-air-max-720-sneakers/3785689,//googleads.g.doubleclick.net/pagead/viewthroughconversion/1063827787/?value=0&label=IFM5CImLwQMQy_Ki-wM&guid=ON&script=0
Nike,$230,Pink Air VaporMax Plus Sneakers,https://www.ssense.com/en-ch/women/product/nike/pink-air-vapormax-plus-sneakers/3785919,//bat.bing.com/action/0?ti=4008316&Ver=2
Bottega Veneta,$370,Black Intrecciato Mini Trifold Wallet,https://www.ssense.com/en-ch/women/product/bottega-veneta/black-intrecciato-mini-trifold-wallet/4015221,https://www.facebook.com/tr?id=1084416341572353&ev=PageView&noscript=1
Bottega Veneta,$590,Black Intrecciato Medium Pouch,https://www.ssense.com/en-ch/women/product/bottega-veneta/black-intrecciato-medium-pouch/4014831,//res.cloudinary.com/ssenseweb/image/upload/v1409080279/web/ssense_logo_v2.png
Bottega Veneta,$260,Blue Intrecciato Multi Card Holder,https://www.ssense.com/en-ch/women/product/bottega-veneta/blue-intrecciato-multi-card-holder/3983741,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Bottega Veneta,$410,Blue Intrecciato Mini Bifold Wallet,https://www.ssense.com/en-ch/women/product/bottega-veneta/blue-intrecciato-mini-bifold-wallet/3983351,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Bottega Veneta,$450,Blue Intrecciato Biletto Pouch,https://www.ssense.com/en-ch/women/product/bottega-veneta/blue-intrecciato-biletto-pouch/3983231,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Bottega Veneta,$310,Black Intrecciato Coin Wallet,https://www.ssense.com/en-ch/women/product/bottega-veneta/black-intrecciato-coin-wallet/3983391,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Bottega Veneta,$290,Taupe Intrecciato Passport Holder,https://www.ssense.com/en-ch/women/product/bottega-veneta/taupe-intrecciato-passport-holder/3984111,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Bottega Veneta,$210,Taupe Intrecciato Card Holder,https://www.ssense.com/en-ch/women/product/bottega-veneta/taupe-intrecciato-card-holder/3983451,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Bottega Veneta,$310,Taupe Mini Coin Wallet,https://www.ssense.com/en-ch/women/product/bottega-veneta/taupe-mini-coin-wallet/3983401,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Bottega Veneta,$1850,Green Chain Knot Clutch,https://www.ssense.com/en-ch/women/product/bottega-veneta/green-chain-knot-clutch/3982711,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Bottega Veneta,$1350,Brown Intrecciato Nodini Bag,https://www.ssense.com/en-ch/women/product/bottega-veneta/brown-intrecciato-nodini-bag/3983071,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Bottega Veneta,$180,Taupe Intrecciato Loop Keychain,https://www.ssense.com/en-ch/women/product/bottega-veneta/taupe-intrecciato-loop-keychain/3983761,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Bottega Veneta,$180,Blue Intrecciato Loop Keychain,https://www.ssense.com/en-ch/women/product/bottega-veneta/blue-intrecciato-loop-keychain/3983771,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Bottega Veneta,$180,White Intrecciato Loop Keychain,https://www.ssense.com/en-ch/women/product/bottega-veneta/white-intrecciato-loop-keychain/3983841,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Bottega Veneta,$210,Taupe Intrecciato Knot Bracelet,https://www.ssense.com/en-ch/women/product/bottega-veneta/taupe-intrecciato-knot-bracelet/3983861,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Bottega Veneta,$210,Blue Intrecciato Knot Bracelet,https://www.ssense.com/en-ch/women/product/bottega-veneta/blue-intrecciato-knot-bracelet/3983871,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Bottega Veneta,$410,Black & Silver Intrecciato Belt,https://www.ssense.com/en-ch/women/product/bottega-veneta/black-and-silver-intrecciato-belt/3982091,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Bottega Veneta,$410,Black & Gold Intrecciato Belt,https://www.ssense.com/en-ch/women/product/bottega-veneta/black-and-gold-intrecciato-belt/3982131,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Gianvito Rossi,$560,Grey Suede Gianvito Heels,https://www.ssense.com/en-ch/women/product/gianvito-rossi/grey-suede-gianvito-heels/3965201,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Gianvito Rossi,$620,Black Patent Plexi Heels,https://www.ssense.com/en-ch/women/product/gianvito-rossi/black-patent-plexi-heels/3965131,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Gianvito Rossi,$620,Black Patent Deela Heels,https://www.ssense.com/en-ch/women/product/gianvito-rossi/black-patent-deela-heels/3965771,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Gianvito Rossi,$620,Black Patent Plexi Heels,https://www.ssense.com/en-ch/women/product/gianvito-rossi/black-patent-plexi-heels/3965421,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Gianvito Rossi,$650,Brown & Black Leopard Portofino Sandals,https://www.ssense.com/en-ch/women/product/gianvito-rossi/brown-and-black-leopard-portofino-sandals/3965101,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Gianvito Rossi,$590,Black Patent Manhattan Strappy Sandals,https://www.ssense.com/en-ch/women/product/gianvito-rossi/black-patent-manhattan-strappy-sandals/4011061,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Gianvito Rossi,$620,Gold Metallic Patent Plexi Heels,https://www.ssense.com/en-ch/women/product/gianvito-rossi/gold-metallic-patent-plexi-heels/3965161,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Gianvito Rossi,$560,Yellow Patent Gianvito Heels,https://www.ssense.com/en-ch/women/product/gianvito-rossi/yellow-patent-gianvito-heels/4011331,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Gianvito Rossi,$590,Yellow Patent Manhattan Strappy Sandals,https://www.ssense.com/en-ch/women/product/gianvito-rossi/yellow-patent-manhattan-strappy-sandals/3965651,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Gianvito Rossi,$890,Black Romney Boots,https://www.ssense.com/en-ch/women/product/gianvito-rossi/black-romney-boots/3965071,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Gianvito Rossi,$890,Black Suede Romney Boots,https://www.ssense.com/en-ch/women/product/gianvito-rossi/black-suede-romney-boots/3965021,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Gianvito Rossi,$890,Black Martis Combat Boots,https://www.ssense.com/en-ch/women/product/gianvito-rossi/black-martis-combat-boots/3964991,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Undercover,$240,Purple Dr. Martens Edition 1460 Boots,https://www.ssense.com/en-ch/women/product/undercover/purple-dr.-martens-edition-1460-boots/3813709,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Undercover,$240,Yellow Dr. Martens Edition 1460 Boots,https://www.ssense.com/en-ch/women/product/undercover/yellow-dr.-martens-edition-1460-boots/3813719,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Undercover,$240,White Dr. Martens Edition 1460 Boots,https://www.ssense.com/en-ch/women/product/undercover/white-dr.-martens-edition-1460-boots/3813729,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Converse,$80,Off-White Chuck 70 High Sneakers,https://www.ssense.com/en-ch/women/product/converse/off-white-chuck-70-high-sneakers/3850441,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Converse,$70,Off-White Chuck 70 Low Sneakers,https://www.ssense.com/en-ch/women/product/converse/off-white-chuck-70-low-sneakers/3850421,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Converse,$80,White Chuck 70 High Top Sneakers,https://www.ssense.com/en-ch/women/product/converse/white-chuck-70-high-top-sneakers/4363861,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Converse,$70,White Chuck 70 Low Sneakers,https://www.ssense.com/en-ch/women/product/converse/white-chuck-70-low-sneakers/4363831,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Converse,$80,Black Chuck 70 High Sneakers,https://www.ssense.com/en-ch/women/product/converse/black-chuck-70-high-sneakers/3850351,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Perks and Mini,$105,Black High Summer Handmaiden Towel,https://www.ssense.com/en-ch/women/product/perks-and-mini/black-high-summer-handmaiden-towel/3807809,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Jacquemus,$450,White 'La Robe Bahia' Dress,https://www.ssense.com/en-ch/women/product/jacquemus/white-la-robe-bahia-dress/3734559,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Jacquemus,$600,Pink 'La Veste Raffaella' Blazer,https://www.ssense.com/en-ch/women/product/jacquemus/pink-la-veste-raffaella-blazer/3734629,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Jacquemus,$600,Navy 'La Veste Raffaella' Blazer,https://www.ssense.com/en-ch/women/product/jacquemus/navy-la-veste-raffaella-blazer/3734639,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Jacquemus,$475,White 'La Robe Portofino' Dress,https://www.ssense.com/en-ch/women/product/jacquemus/white-la-robe-portofino-dress/3734499,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Paco Rabanne,$850,Black Satin Floral Dress,https://www.ssense.com/en-ch/women/product/paco-rabanne/black-satin-floral-dress/3759849,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Paco Rabanne,$1390,Gold Chain-Link Tank Top,https://www.ssense.com/en-ch/women/product/paco-rabanne/gold-chain-link-tank-top/3760259,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Paco Rabanne,$690,Navy Contrast Waist Trousers,https://www.ssense.com/en-ch/women/product/paco-rabanne/navy-contrast-waist-trousers/3760509,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Paco Rabanne,$2200,Gold Chain-Link Skirt,https://www.ssense.com/en-ch/women/product/paco-rabanne/gold-chain-link-skirt/3760539,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Noah NYC,$130,Grey Logo Hoodie,https://www.ssense.com/en-ch/women/product/noah/grey-logo-hoodie/3667649,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Noah NYC,$130,Black Logo Hoodie,https://www.ssense.com/en-ch/women/product/noah/black-logo-hoodie/3667639,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Noah NYC,$215,Multicolor Floral Rugby Polo,https://www.ssense.com/en-ch/women/product/noah/multicolor-floral-rugby-polo/3667509,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Noah NYC,$65,Multicolor Floral Rugby Bucket Hat,https://www.ssense.com/en-ch/women/product/noah/multicolor-floral-rugby-bucket-hat/3668159,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Re/Done,$250,Blue Originals High-Rise Loose Jeans,https://www.ssense.com/en-ch/women/product/re-done/blue-originals-high-rise-loose-jeans/4025101,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Re/Done,$190,Black Originals High-Rise Ankle Crop Stretch Jeans,https://www.ssense.com/en-ch/women/product/re-done/black-originals-high-rise-ankle-crop-stretch-jeans/4019761,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
rag & bone,$475,Khaki Maude Coat,https://www.ssense.com/en-ch/women/product/rag-and-bone/khaki-maude-coat/3915131,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
rag & bone,$285,Khaki Tabitha Sleeveless Top,https://www.ssense.com/en-ch/women/product/rag-and-bone/khaki-tabitha-sleeveless-top/3915361,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
rag & bone,$75,White 'The Tank' Tank Top,https://www.ssense.com/en-ch/women/product/rag-and-bone/white-the-tank-tank-top/3926311,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
rag & bone,$75,Black 'The Tank' Tank Top,https://www.ssense.com/en-ch/women/product/rag-and-bone/black-the-tank-tank-top/3926301,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
rag & bone,$90,White 'The Longsleeve' Long Sleeve T-Shirt,https://www.ssense.com/en-ch/women/product/rag-and-bone/white-the-longsleeve-long-sleeve-t-shirt/3926331,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Dolce & Gabbana,$275,White Fashion House T-Shirt,https://www.ssense.com/en-ch/women/product/dolce-and-gabbana/white-fashion-house-t-shirt/3429059,//googleads.g.doubleclick.net/pagead/viewthroughconversion/1063827787/?value=0&label=IFM5CImLwQMQy_Ki-wM&guid=ON&script=0
Implicite,$80,Black Talisman Bra,https://www.ssense.com/en-ch/women/product/implicite/black-talisman-bra/4264261,//bat.bing.com/action/0?ti=4008316&Ver=2
Jacquemus,$600,Black 'Les Sandales Bordighera' Sandals,https://www.ssense.com/en-ch/women/product/jacquemus/black-les-sandales-bordighera-sandals/3735689,https://www.facebook.com/tr?id=1084416341572353&ev=PageView&noscript=1
Jacquemus,$600,White 'Les Sandales Bordighera' Sandals,https://www.ssense.com/en-ch/women/product/jacquemus/white-les-sandales-bordighera-sandals/3735679,//res.cloudinary.com/ssenseweb/image/upload/v1409080279/web/ssense_logo_v2.png
Jacquemus,$540,White 'Les Sandales Noli' Sandals,https://www.ssense.com/en-ch/women/product/jacquemus/white-les-sandales-noli-sandals/3735659,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Jacquemus,$540,Black 'Les Sandales Noli' Sandals,https://www.ssense.com/en-ch/women/product/jacquemus/black-les-sandales-noli-sandals/3735669,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Jacquemus,$575,White 'Le Grand Chiquito' Top Handle Bag,https://www.ssense.com/en-ch/women/product/jacquemus/white-le-grand-chiquito-top-handle-bag/3510329,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Paco Rabanne,$220,Gold Hanging Hoop Earrings,https://www.ssense.com/en-ch/women/product/paco-rabanne/gold-hanging-hoop-earrings/3760749,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Perks and Mini,$45,Multicolored Tech 'Flow.er' Socks,https://www.ssense.com/en-ch/women/product/perks-and-mini/multicolored-tech-flow.er-socks/3807779,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
JW Anderson,$135,Red & Yellow Converse Edition Glitter Chuck 70 High Sneakers,https://www.ssense.com/en-ch/women/product/jw-anderson/red-and-yellow-converse-edition-glitter-chuck-70-high-sneakers/3688109,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
JW Anderson,$125,Orange Converse Edition Glitter Chuck 70 High Sneakers,https://www.ssense.com/en-ch/women/product/jw-anderson/orange-converse-edition-glitter-chuck-70-high-sneakers/3688099,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
JW Anderson,$135,Gold & Silver Converse Edition Glitter Chuck 70 High Sneakers,https://www.ssense.com/en-ch/women/product/jw-anderson/gold-and-silver-converse-edition-glitter-chuck-70-high-sneakers/3688119,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
JW Anderson,$135,Black & White Converse Edition Glitter Chuck 70 High Sneakers,https://www.ssense.com/en-ch/women/product/jw-anderson/black-and-white-converse-edition-glitter-chuck-70-high-sneakers/3688129,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Givenchy,$360,Black Glow-In-The-Dark Logo T-Shirt,https://www.ssense.com/en-ch/women/product/givenchy/black-glow-in-the-dark-logo-t-shirt/3933351,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Givenchy,$850,Black Vertical Logo Jogger Lounge Pants,https://www.ssense.com/en-ch/women/product/givenchy/black-vertical-logo-jogger-lounge-pants/3933021,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Givenchy,$450,Black 'Paris' Sport Leggings,https://www.ssense.com/en-ch/women/product/givenchy/black-paris-sport-leggings/3933251,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Perks and Mini,$95,White Get Out Of The Box Long Sleeve T-Shirt,https://www.ssense.com/en-ch/women/product/perks-and-mini/white-get-out-of-the-box-long-sleeve-t-shirt/3807739,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Perks and Mini,$85,Pink Get Out Of The Box T-Shirt,https://www.ssense.com/en-ch/women/product/perks-and-mini/pink-get-out-of-the-box-t-shirt/3807689,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Perks and Mini,$85,White It's Better With Friends T-Shirt,https://www.ssense.com/en-ch/women/product/perks-and-mini/white-its-better-with-friends-t-shirt/3807699,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Perks and Mini,$85,Pink 'HCET' T-Shirt,https://www.ssense.com/en-ch/women/product/perks-and-mini/pink-hcet-t-shirt/3807729,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Perks and Mini,$85,White Get Out Of The Box T-Shirt,https://www.ssense.com/en-ch/women/product/perks-and-mini/white-get-out-of-the-box-t-shirt/3807679,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Perks and Mini,$85,White Natural Intelligence T-Shirt,https://www.ssense.com/en-ch/women/product/perks-and-mini/white-natural-intelligence-t-shirt/3807659,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Perks and Mini,$90,White Tech Flower T-Shirt,https://www.ssense.com/en-ch/women/product/perks-and-mini/white-tech-flower-t-shirt/3807709,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Perks and Mini,$90,White Black Window T-Shirt,https://www.ssense.com/en-ch/women/product/perks-and-mini/white-black-window-t-shirt/3807719,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Perks and Mini,$65,White Connections Cap,https://www.ssense.com/en-ch/women/product/perks-and-mini/white-connections-cap/3807799,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
RED Valentino,$375,White Poplin Two Bird Embroidered Shirt,https://www.ssense.com/en-ch/women/product/red-valentino/white-poplin-two-bird-embroidered-shirt/3691799,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Lemaire,$750,Black Chino Pocket Trousers,https://www.ssense.com/en-ch/women/product/lemaire/black-chino-pocket-trousers/3726839,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Lemaire,$750,Off-White Chino Pocket Trousers,https://www.ssense.com/en-ch/women/product/lemaire/off-white-chino-pocket-trousers/3726849,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Grlfrnd,$260,Blue Mica Jeans,https://www.ssense.com/en-ch/women/product/grlfrnd/blue-mica-jeans/3920021,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Grlfrnd,$220,Purple Mica Crop Jeans,https://www.ssense.com/en-ch/women/product/grlfrnd/purple-mica-crop-jeans/3920131,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Nike,$15,White Sportswear Heritage 86 Futura Cap,https://www.ssense.com/en-ch/women/product/nike/white-sportswear-heritage-86-futura-cap/3788169,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Nike,$15,Black Sportswear Heritage 86 Futura Cap,https://www.ssense.com/en-ch/women/product/nike/black-sportswear-heritage-86-futura-cap/3788159,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Gucci,$980,Black Shea Sport Sandals,https://www.ssense.com/en-ch/women/product/gucci/black-shea-sport-sandals/3801429,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Givenchy,$550,White & Red Reverse Urban Knots Sneakers,https://www.ssense.com/en-ch/women/product/givenchy/white-and-red-reverse-urban-knots-sneakers/3936301,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Givenchy,$395,White & Red Urban Knots Sneakers,https://www.ssense.com/en-ch/women/product/givenchy/white-and-red-urban-knots-sneakers/3933881,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Prada,$650,Black Oxford Chelsea Boot,https://www.ssense.com/en-ch/women/product/prada/black-oxford-chelsea-boot/3991971,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Alexander Wang,$565,Black Mini Attica Fanny Pack,https://www.ssense.com/en-ch/women/product/alexander-wang/black-mini-attica-fanny-pack/3982791,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Givenchy,$890,Navy Mini Pandora Bag,https://www.ssense.com/en-ch/women/product/givenchy/navy-mini-pandora-bag/3935431,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Givenchy,$1650,Pink Small Antigona Bag,https://www.ssense.com/en-ch/women/product/givenchy/pink-small-antigona-bag/3935161,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Kara,$480,Silver Mesh Shopper Tote,https://www.ssense.com/en-ch/women/product/kara/silver-mesh-shopper-tote/4410611,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Gucci,$395,White Torchon Double G Belt,https://www.ssense.com/en-ch/women/product/gucci/white-torchon-double-g-belt/3427689,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Gucci,$1590,Silver Tennis Tassels Necklace,https://www.ssense.com/en-ch/women/product/gucci/silver-tennis-tassels-necklace/3803249,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Gucci,$2500,Green Wool Blazer,https://www.ssense.com/en-ch/women/product/gucci/green-wool-blazer/3799949,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Gucci,$1980,Black Convertible Bomber Jacket,https://www.ssense.com/en-ch/women/product/gucci/black-convertible-bomber-jacket/3799829,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Gucci,$1980,Pink & Beige GG Pleated Jacket,https://www.ssense.com/en-ch/women/product/gucci/pink-and-beige-gg-pleated-jacket/3424949,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Gucci,$1500,Black & Gold Crêpe Lamé Kimono Jacket,https://www.ssense.com/en-ch/women/product/gucci/black-and-gold-crepe-lame-kimono-jacket/3799889,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Balenciaga,$1490,Pink Silk Pulled Shirt,https://www.ssense.com/en-ch/women/product/balenciaga/pink-silk-pulled-shirt/3767859,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Undercover,$315,Black 'Bootleg Truth' Graphic T-Shirt,https://www.ssense.com/en-ch/women/product/undercover/black-bootleg-truth-graphic-t-shirt/3457589,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Gucci,$1500,Black Convertible Cargo Lounge Pants,https://www.ssense.com/en-ch/women/product/gucci/black-convertible-cargo-lounge-pants/3799839,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Undercover,$490,Black Cargo Lounge Pants,https://www.ssense.com/en-ch/women/product/undercover/black-cargo-lounge-pants/3457679,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Kenzo,$190,White & Red Limited Edition Colorblock Tiger Dress,https://www.ssense.com/en-ch/women/product/kenzo/white-and-red-limited-edition-colorblock-tiger-dress/4465831,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Kenzo,$205,Red Limited Edition Embroidered Tiger Sweatshirt,https://www.ssense.com/en-ch/women/product/kenzo/red-limited-edition-embroidered-tiger-sweatshirt/4465801,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Kenzo,$140,White Limited Edition Embroidered Tiger T-Shirt,https://www.ssense.com/en-ch/women/product/kenzo/white-limited-edition-embroidered-tiger-t-shirt/4465811,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Kenzo,$90,Red Limited Edition Tiger T-Shirt,https://www.ssense.com/en-ch/women/product/kenzo/red-limited-edition-tiger-t-shirt/4465821,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Lemaire,$420,Indigo Boxy Short Sleeve Shirt,https://www.ssense.com/en-ch/women/product/lemaire/indigo-boxy-short-sleeve-shirt/3726659,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
